File,mean_particles,File_path,n_samples,time_per_event,code,code_version,algorithm,strategy,radius,power,backend,backend_version
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,44.06,Fastjet,3.5.1,CA,N2Tiled,2.0,0.0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,88.93,Fastjet,3.5.1,CA,N2Tiled,2.0,0.0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,142.36,Fastjet,3.5.1,CA,N2Tiled,2.0,0.0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,180.96,Fastjet,3.5.1,CA,N2Tiled,2.0,0.0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,237.47,Fastjet,3.5.1,CA,N2Tiled,2.0,0.0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,323.21,Fastjet,3.5.1,CA,N2Tiled,2.0,0.0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,464.56,Fastjet,3.5.1,CA,N2Tiled,2.0,0.0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,619.29,Fastjet,3.5.1,CA,N2Tiled,2.0,0.0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,842.51,Fastjet,3.5.1,CA,N2Tiled,2.0,0.0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,981.03,Fastjet,3.5.1,CA,N2Tiled,2.0,0.0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1180.95,Fastjet,3.5.1,CA,N2Tiled,2.0,0.0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,26.42,Fastjet,3.5.1,CA,N2Tiled,3.0,0.0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,44.33,Fastjet,3.5.1,CA,N2Tiled,3.0,0.0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,99.22,Fastjet,3.5.1,CA,N2Tiled,3.0,0.0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,161.22,Fastjet,3.5.1,CA,N2Tiled,3.0,0.0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,207.86,Fastjet,3.5.1,CA,N2Tiled,3.0,0.0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,271.78,Fastjet,3.5.1,CA,N2Tiled,3.0,0.0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,381.69,Fastjet,3.5.1,CA,N2Tiled,3.0,0.0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,560.14,Fastjet,3.5.1,CA,N2Tiled,3.0,0.0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,760.91,Fastjet,3.5.1,CA,N2Tiled,3.0,0.0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,1055.35,Fastjet,3.5.1,CA,N2Tiled,3.0,0.0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,1235.53,Fastjet,3.5.1,CA,N2Tiled,3.0,0.0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1504.66,Fastjet,3.5.1,CA,N2Tiled,3.0,0.0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,13.55,Fastjet,3.5.1,Kt,N2Plain,0.2,1.0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,26.48,Fastjet,3.5.1,Kt,N2Plain,0.2,1.0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,43.46,Fastjet,3.5.1,Kt,N2Plain,0.2,1.0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,78.24,Fastjet,3.5.1,Kt,N2Plain,0.2,1.0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,111.46,Fastjet,3.5.1,Kt,N2Plain,0.2,1.0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,154.01,Fastjet,3.5.1,Kt,N2Plain,0.2,1.0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,232.19,Fastjet,3.5.1,Kt,N2Plain,0.2,1.0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,376.05,Fastjet,3.5.1,Kt,N2Plain,0.2,1.0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,542.91,Fastjet,3.5.1,Kt,N2Plain,0.2,1.0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,800.66,Fastjet,3.5.1,Kt,N2Plain,0.2,1.0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,950.35,Fastjet,3.5.1,Kt,N2Plain,0.2,1.0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1200.85,Fastjet,3.5.1,Kt,N2Plain,0.2,1.0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,16.23,Fastjet,3.5.1,Kt,N2Plain,0.4,1.0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,30.78,Fastjet,3.5.1,Kt,N2Plain,0.4,1.0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,61.01,Fastjet,3.5.1,Kt,N2Plain,0.4,1.0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,114.57,Fastjet,3.5.1,Kt,N2Plain,0.4,1.0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,165.7,Fastjet,3.5.1,Kt,N2Plain,0.4,1.0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,223.68,Fastjet,3.5.1,Kt,N2Plain,0.4,1.0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,351.63,Fastjet,3.5.1,Kt,N2Plain,0.4,1.0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,553.53,Fastjet,3.5.1,Kt,N2Plain,0.4,1.0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,792.68,Fastjet,3.5.1,Kt,N2Plain,0.4,1.0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,1170.23,Fastjet,3.5.1,Kt,N2Plain,0.4,1.0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,1342.37,Fastjet,3.5.1,Kt,N2Plain,0.4,1.0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1696.67,Fastjet,3.5.1,Kt,N2Plain,0.4,1.0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,19.41,Fastjet,3.5.1,Kt,N2Plain,1.0,1.0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,35.03,Fastjet,3.5.1,Kt,N2Plain,1.0,1.0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,87.44,Fastjet,3.5.1,Kt,N2Plain,1.0,1.0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,159.34,Fastjet,3.5.1,Kt,N2Plain,1.0,1.0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,222.69,Fastjet,3.5.1,Kt,N2Plain,1.0,1.0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,291.69,Fastjet,3.5.1,Kt,N2Plain,1.0,1.0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,448.81,Fastjet,3.5.1,Kt,N2Plain,1.0,1.0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,678.06,Fastjet,3.5.1,Kt,N2Plain,1.0,1.0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,960.93,Fastjet,3.5.1,Kt,N2Plain,1.0,1.0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,1376.95,Fastjet,3.5.1,Kt,N2Plain,1.0,1.0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,1545.25,Fastjet,3.5.1,Kt,N2Plain,1.0,1.0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1946.45,Fastjet,3.5.1,Kt,N2Plain,1.0,1.0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,20.15,Fastjet,3.5.1,Kt,N2Plain,1.5,1.0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,35.92,Fastjet,3.5.1,Kt,N2Plain,1.5,1.0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,92.72,Fastjet,3.5.1,Kt,N2Plain,1.5,1.0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,166.89,Fastjet,3.5.1,Kt,N2Plain,1.5,1.0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,232.87,Fastjet,3.5.1,Kt,N2Plain,1.5,1.0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,301.7,Fastjet,3.5.1,Kt,N2Plain,1.5,1.0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,463.2,Fastjet,3.5.1,Kt,N2Plain,1.5,1.0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,693.73,Fastjet,3.5.1,Kt,N2Plain,1.5,1.0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,980.42,Fastjet,3.5.1,Kt,N2Plain,1.5,1.0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,1400.27,Fastjet,3.5.1,Kt,N2Plain,1.5,1.0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,1567.52,Fastjet,3.5.1,Kt,N2Plain,1.5,1.0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1985.54,Fastjet,3.5.1,Kt,N2Plain,1.5,1.0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,20.43,Fastjet,3.5.1,Kt,N2Plain,2.0,1.0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,36.22,Fastjet,3.5.1,Kt,N2Plain,2.0,1.0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,94.57,Fastjet,3.5.1,Kt,N2Plain,2.0,1.0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,170.34,Fastjet,3.5.1,Kt,N2Plain,2.0,1.0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,235.68,Fastjet,3.5.1,Kt,N2Plain,2.0,1.0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,307.09,Fastjet,3.5.1,Kt,N2Plain,2.0,1.0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,466.39,Fastjet,3.5.1,Kt,N2Plain,2.0,1.0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,701.43,Fastjet,3.5.1,Kt,N2Plain,2.0,1.0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,984.81,Fastjet,3.5.1,Kt,N2Plain,2.0,1.0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,1407.55,Fastjet,3.5.1,Kt,N2Plain,2.0,1.0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,1580.05,Fastjet,3.5.1,Kt,N2Plain,2.0,1.0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1983.99,Fastjet,3.5.1,Kt,N2Plain,2.0,1.0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,20.54,Fastjet,3.5.1,Kt,N2Plain,3.0,1.0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,36.42,Fastjet,3.5.1,Kt,N2Plain,3.0,1.0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,96.75,Fastjet,3.5.1,Kt,N2Plain,3.0,1.0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,172.27,Fastjet,3.5.1,Kt,N2Plain,3.0,1.0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,237.67,Fastjet,3.5.1,Kt,N2Plain,3.0,1.0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,309.14,Fastjet,3.5.1,Kt,N2Plain,3.0,1.0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,471.97,Fastjet,3.5.1,Kt,N2Plain,3.0,1.0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,708.63,Fastjet,3.5.1,Kt,N2Plain,3.0,1.0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,993.74,Fastjet,3.5.1,Kt,N2Plain,3.0,1.0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,1413.88,Fastjet,3.5.1,Kt,N2Plain,3.0,1.0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,1584.73,Fastjet,3.5.1,Kt,N2Plain,3.0,1.0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,1992.32,Fastjet,3.5.1,Kt,N2Plain,3.0,1.0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,16.72,Fastjet,3.5.1,Kt,N2Tiled,0.2,1.0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,26.05,Fastjet,3.5.1,Kt,N2Tiled,0.2,1.0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,37.24,Fastjet,3.5.1,Kt,N2Tiled,0.2,1.0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,51.43,Fastjet,3.5.1,Kt,N2Tiled,0.2,1.0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,62.22,Fastjet,3.5.1,Kt,N2Tiled,0.2,1.0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,75.84,Fastjet,3.5.1,Kt,N2Tiled,0.2,1.0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,96.28,Fastjet,3.5.1,Kt,N2Tiled,0.2,1.0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,129.08,Fastjet,3.5.1,Kt,N2Tiled,0.2,1.0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,163.89,Fastjet,3.5.1,Kt,N2Tiled,0.2,1.0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,210.86,Fastjet,3.5.1,Kt,N2Tiled,0.2,1.0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,237.83,Fastjet,3.5.1,Kt,N2Tiled,0.2,1.0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,282.34,Fastjet,3.5.1,Kt,N2Tiled,0.2,1.0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,16.49,Fastjet,3.5.1,Kt,N2Tiled,0.4,1.0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,27.8,Fastjet,3.5.1,Kt,N2Tiled,0.4,1.0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,34.64,Fastjet,3.5.1,Kt,N2Tiled,0.4,1.0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,52.69,Fastjet,3.5.1,Kt,N2Tiled,0.4,1.0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,65.81,Fastjet,3.5.1,Kt,N2Tiled,0.4,1.0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,87.57,Fastjet,3.5.1,Kt,N2Tiled,0.4,1.0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,113.54,Fastjet,3.5.1,Kt,N2Tiled,0.4,1.0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,157.73,Fastjet,3.5.1,Kt,N2Tiled,0.4,1.0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,204.37,Fastjet,3.5.1,Kt,N2Tiled,0.4,1.0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,266.02,Fastjet,3.5.1,Kt,N2Tiled,0.4,1.0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,299.69,Fastjet,3.5.1,Kt,N2Tiled,0.4,1.0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,356.9,Fastjet,3.5.1,Kt,N2Tiled,0.4,1.0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,19.52,Fastjet,3.5.1,Kt,N2Tiled,1.0,1.0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,31.95,Fastjet,3.5.1,Kt,N2Tiled,1.0,1.0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,54.39,Fastjet,3.5.1,Kt,N2Tiled,1.0,1.0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,84.01,Fastjet,3.5.1,Kt,N2Tiled,1.0,1.0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,103.59,Fastjet,3.5.1,Kt,N2Tiled,1.0,1.0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,133.51,Fastjet,3.5.1,Kt,N2Tiled,1.0,1.0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,175.73,Fastjet,3.5.1,Kt,N2Tiled,1.0,1.0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,239.09,Fastjet,3.5.1,Kt,N2Tiled,1.0,1.0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,310.3,Fastjet,3.5.1,Kt,N2Tiled,1.0,1.0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,403.11,Fastjet,3.5.1,Kt,N2Tiled,1.0,1.0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,455.85,Fastjet,3.5.1,Kt,N2Tiled,1.0,1.0,C++,gcc14.2
events-pp-30TeV-50GeV.hepmc3.gz,632.29,data/events-pp-30TeV-50GeV.hepmc3.gz,16,536.15,Fastjet,3.5.1,Kt,N2Tiled,1.0,1.0,C++,gcc14.2
events-ee-Z.hepmc3.gz,43.05,data/events-ee-Z.hepmc3.gz,16,21.26,Fastjet,3.5.1,Kt,N2Tiled,1.5,1.0,C++,gcc14.2
events-ee-H.hepmc3.gz,64.97,data/events-ee-H.hepmc3.gz,16,34.44,Fastjet,3.5.1,Kt,N2Tiled,1.5,1.0,C++,gcc14.2
events-pp-0.5TeV-5GeV.hepmc3.gz,112.62,data/events-pp-0.5TeV-5GeV.hepmc3.gz,16,66.37,Fastjet,3.5.1,Kt,N2Tiled,1.5,1.0,C++,gcc14.2
events-pp-1TeV-5GeV.hepmc3.gz,160.36,data/events-pp-1TeV-5GeV.hepmc3.gz,16,103.48,Fastjet,3.5.1,Kt,N2Tiled,1.5,1.0,C++,gcc14.2
events-pp-2TeV-5Gev.hepmc3.gz,188.21,data/events-pp-2TeV-5Gev.hepmc3.gz,16,127.08,Fastjet,3.5.1,Kt,N2Tiled,1.5,1.0,C++,gcc14.2
events-pp-2TeV.hepmc3.gz,226.98,data/events-pp-2TeV.hepmc3.gz,16,163.96,Fastjet,3.5.1,Kt,N2Tiled,1.5,1.0,C++,gcc14.2
events-pp-5TeV-10GeV.hepmc3.gz,284.15,data/events-pp-5TeV-10GeV.hepmc3.gz,16,218.7,Fastjet,3.5.1,Kt,N2Tiled,1.5,1.0,C++,gcc14.2
events-pp-8TeV-20GeV.hepmc3.gz,354.18,data/events-pp-8TeV-20GeV.hepmc3.gz,16,302.49,Fastjet,3.5.1,Kt,N2Tiled,1.5,1.0,C++,gcc14.2
events-pp-13TeV-20GeV.hepmc3.gz,431.18,data/events-pp-13TeV-20GeV.hepmc3.gz,16,394.02,Fastjet,3.5.1,Kt,N2Tiled,1.5,1.0,C++,gcc14.2
events-pp-20TeV-20GeV.hepmc3.gz,524.59,data/events-pp-20TeV-20GeV.hepmc3.gz,16,523.95,Fastjet,3.5.1,Kt,N2Tiled,1.5,1.0,C++,gcc14.2
events-pp-20TeV-50GeV.hepmc3.gz,553.64,data/events-pp-20TeV-50GeV.hepmc3.gz,16,594.23,Fastjet,3.5.1,Kt,N2Tiled,1.5,1.0,C++,gcc14.2
